convo_id,msg_count_5min,tokens_5min,avg_tokens_per_msg,model_tier,user_tier,total_cost_usd,msg_count_5min_norm,tokens_5min_norm,avg_tokens_per_msg_norm,model_tier_norm,user_tier_norm,cost_per_token,cost_per_message,token_efficiency,msg_density,z_score_cost,z_score_tokens,z_anomaly_flag,iqr_lower_bound,iqr_upper_bound,iqr_outlier_flag,cost_decile,high_cost_flag,model_tier_encoded,user_tier_encoded,iso_anomaly_flag,model_tier_label,user_tier_label
NP188,11,2557,232.4545455,3,1,1.53,0.5,0.8434252955929774,0.1493187958389924,1.0,0.0,0.000598123534010946,0.1275,1670.1502286087525,0.004300234558248631,2.1709331321838006,1.2538495271491907,0,-0.61375,1.7962500000000001,0,10,1,2,0,0,Premium,Free
PI189,17,353,20.76470588,1,2,0.07,0.8333333333333334,0.05374417771408097,0.0063461329365023,0.0,0.5,0.0001977401129943503,0.003888888888888889,4971.830985915492,0.0480225988700565,-1.3034860480662156,-1.5323688667175819,0,-0.61375,1.7962500000000001,0,1,0,0,1,0,Basic,Pro
DQ190,10,750,75.0,3,1,0.45,0.4444444444444444,0.19598710139734862,0.04297597042683959,1.0,0.0,0.0005992010652463382,0.04090909090909091,1662.9711751662971,0.013315579227696404,-0.39918516553538946,-1.0304955897824144,0,-0.61375,1.7962500000000001,0,5,0,2,0,0,Premium,Free
CJ191,6,2538,423.0,3,1,1.52,0.2222222222222222,0.8366176997491939,0.2780108062006292,1.0,0.0,0.0005986608901142182,0.21714285714285714,1668.639053254438,0.0023631350925561244,2.1471357405382525,1.2298304030641325,0,-0.61375,1.7962500000000001,0,10,1,2,0,0,Premium,Free
EA192,10,693,69.3,3,1,0.42,0.4444444444444444,0.17556431386599786,0.039126261909855096,1.0,0.0,0.0006051873198847262,0.03818181818181818,1646.080760095012,0.01440922190201729,-0.4705773404720337,-1.1025529620375896,0,-0.61375,1.7962500000000001,0,4,0,2,0,0,Premium,Free
SH193,3,316,105.3333333,1,2,0.06,0.05555555555555555,0.040487280544607665,0.06346272333096925,0.0,0.5,0.0001892744479495268,0.015,5180.327868852459,0.00946372239747634,-1.3272834397117637,-1.5791429504621692,0,-0.61375,1.7962500000000001,0,1,0,0,1,0,Basic,Pro
QH194,11,785,71.36363636,2,3,0.31,0.5,0.20852740953063417,0.040520016027583323,0.5,1.0,0.0003944020356234097,0.025833333333333333,2524.1157556270095,0.013994910941475827,-0.7323486485730623,-0.9862498348888858,0,-0.61375,1.7962500000000001,0,3,0,1,2,0,Standard,Enterprise
QU195,9,1650,183.3333333,3,2,0.99,0.3888888888888889,0.5184521676818344,0.11614294514233588,1.0,0.5,0.0005996365838885524,0.099,1664.9848637739658,0.005451241671714113,0.8858739833242054,0.1072523931940353,0,-0.61375,1.7962500000000001,0,9,0,2,1,0,Premium,Pro
RU196,2,2219,1109.5,3,2,1.33,0.0,0.7223217484772483,0.7416642968865674,1.0,0.5,0.0005990990990990991,0.44333333333333336,1667.1675432006011,0.0009009009009009009,1.6949852992728396,0.8265619513202574,0,-0.61375,1.7962500000000001,0,10,0,2,1,1,Premium,Pro
LA197,17,483,28.41176471,2,1,0.19,0.8333333333333334,0.10032246506628449,0.011510860569437809,0.5,0.0,0.00039256198347107437,0.010555555555555556,2528.7958115183246,0.03512396694214876,-1.0179173483196389,-1.3680274913987613,0,-0.61375,1.7962500000000001,0,2,0,1,0,0,Standard,Free
KZ198,18,511,28.38888889,1,1,0.1,0.8888888888888888,0.11035471157291293,0.011495410527492722,0.0,0.0,0.0001953125,0.005263157894736842,5059.405940594059,0.03515625,-1.2320938731295714,-1.3326308874839383,0,-0.61375,1.7962500000000001,0,1,0,0,0,0,Basic,Free
YH199,12,1718,143.1666667,3,1,1.03,0.5555555555555556,0.5428161949122179,0.0890148822460383,1.0,0.0,0.0005991855730075625,0.07923076923076923,1666.3433559650825,0.006980802792321117,0.9810635499063978,0.19321557413003373,0,-0.61375,1.7962500000000001,0,9,0,2,0,0,Premium,Free
CD200,17,833,49.0,3,1,0.5,0.8333333333333334,0.22572554639914008,0.025415896489717375,1.0,0.0,0.0005995203836930455,0.027777777777777776,1662.6746506986028,0.02038369304556355,-0.2801982073076492,-0.9255699424634752,0,-0.61375,1.7962500000000001,0,5,0,2,0,0,Premium,Free
DN201,16,2224,139.0,1,3,0.44,0.7777777777777778,0.7241132210677177,0.08620076781052503,0.0,1.0,0.00019775280898876404,0.02588235294117647,5043.083900226758,0.0071910112359550565,-0.4229825571809375,0.8328827734479044,0,-0.61375,1.7962500000000001,0,5,0,0,2,0,Basic,Enterprise
XD202,15,1801,120.0666667,3,1,1.08,0.7222222222222222,0.5725546399140093,0.07341343194036433,1.0,0.0,0.0005993340732519424,0.0675,1666.049953746531,0.008324084350721421,1.100050508134138,0.298141221448973,0,-0.61375,1.7962500000000001,0,9,0,2,0,0,Premium,Free
RU203,13,986,75.84615385,2,3,0.39,0.6111111111111112,0.28054460766750267,0.04354745212561576,0.5,1.0,0.00039513677811550154,0.027857142857142858,2521.7391304347825,0.013171225937183385,-0.5419695154086778,-0.7321527853574787,0,-0.61375,1.7962500000000001,0,4,0,1,2,0,Standard,Enterprise
QP204,9,2294,254.8888889,2,1,0.92,0.3888888888888889,0.7491938373342888,0.16447067002494586,0.5,0.0,0.0004008714596949891,0.092,2490.770901194354,0.00392156862745098,0.7192922418053692,0.9213742832349616,0,-0.61375,1.7962500000000001,0,8,0,1,0,0,Standard,Free
GF205,9,1600,177.7777778,2,2,0.64,0.3888888888888889,0.5005374417771408,0.11239079262919027,0.5,0.5,0.00039975015615240474,0.064,2496.09984399376,0.005621486570893191,0.05296527573002358,0.04404417191756587,0,-0.61375,1.7962500000000001,0,7,0,1,1,0,Standard,Pro
FW206,10,2911,291.1,2,1,1.16,0.4444444444444444,0.9702615549982085,0.18892720034268998,0.5,0.0,0.0003983516483516483,0.10545454545454545,2507.3212747631355,0.003434065934065934,1.2904296412985221,1.7013637337865943,0,-0.61375,1.7962500000000001,0,9,0,1,0,0,Standard,Free
YI207,6,2173,362.1666667,3,3,1.3,0.2222222222222222,0.7058402006449301,0.23692473579333692,1.0,1.0,0.0005979760809567618,0.18571428571428572,1670.2536510376635,0.0027598896044158236,1.6235931243361952,0.7684103877459055,0,-0.61375,1.7962500000000001,0,10,0,2,2,0,Premium,Enterprise
OB208,3,2194,731.3333333,3,1,1.32,0.05555555555555555,0.7133643855249014,0.48625527274014246,1.0,0.0,0.000601366742596811,0.33,1660.8629825889477,0.001366742596810934,1.6711879076272915,0.7949578406820227,0,-0.61375,1.7962500000000001,0,10,0,2,0,0,Premium,Free
CM209,12,1660,138.3333333,3,1,1.0,0.5555555555555556,0.5220351128627732,0.08575050948193205,1.0,0.0,0.0006020469596628537,0.07692307692307693,1658.3416583416586,0.007224563515954244,0.9096713749697535,0.1198940374493292,0,-0.61375,1.7962500000000001,0,9,0,2,0,0,Premium,Free
NO210,7,1410,201.4285714,3,3,0.85,0.2777777777777778,0.4324614833393049,0.12836424202486785,1.0,1.0,0.0006024096385542168,0.10625,1656.8742655699177,0.004961020552799433,0.5527105002865327,-0.19614706893301798,0,-0.61375,1.7962500000000001,0,8,0,2,2,0,Premium,Enterprise
OJ211,9,1307,145.2222222,2,2,0.52,0.3888888888888889,0.39555714797563596,0.09040317865226362,0.5,0.5,0.0003975535168195719,0.052000000000000005,2508.637236084453,0.006880733944954129,-0.23260342401655307,-0.326356004762545,0,-0.61375,1.7962500000000001,0,5,0,1,1,0,Standard,Pro
MQ212,15,331,22.06666667,3,2,0.2,0.7222222222222222,0.04586169831601576,0.0072254609263343785,1.0,0.5,0.0006024096385542169,0.0125,1646.7661691542287,0.045180722891566265,-0.9941199566740908,-1.5601804840792284,0,-0.61375,1.7962500000000001,0,2,0,2,1,0,Premium,Pro
VC213,11,1803,163.9090909,3,2,1.08,0.5,0.5732712289501971,0.10302405542246726,1.0,0.5,0.000598669623059867,0.09000000000000001,1667.900092506938,0.006097560975609756,1.100050508134138,0.3006695503000318,0,-0.61375,1.7962500000000001,0,9,0,2,1,0,Premium,Pro
RM214,3,1709,569.6666667,3,2,1.03,0.05555555555555555,0.539591544249373,0.37706763356075446,1.0,0.5,0.0006023391812865497,0.2575,1657.6139670223085,0.0017543859649122807,0.9810635499063978,0.18183809430026923,0,-0.61375,1.7962500000000001,0,9,0,2,1,0,Premium,Pro
TS215,2,2424,1212.0,1,1,0.48,0.0,0.7957721246864923,0.8108915114463762,0.0,0.0,0.0001979381443298969,0.16,5039.5010395010395,0.0008247422680412372,-0.3277929905987454,1.0857156585537822,0,-0.61375,1.7962500000000001,0,5,0,0,0,1,Basic,Free
WR216,15,711,47.4,1,3,0.14,0.7222222222222222,0.18201361519168757,0.024335276555125237,0.0,1.0,0.0001966292134831461,0.00875,5042.553191489361,0.021067415730337078,-1.1369043065473792,-1.0797980023780607,0,-0.61375,1.7962500000000001,0,1,0,0,2,0,Basic,Enterprise
ZS217,15,2814,187.6,3,3,1.69,0.7222222222222222,0.9355069867431028,0.11902459832376115,1.0,1.0,0.0006003552397868561,0.105625,1664.1040804257836,0.0053285968028419185,2.5516913985125695,1.5787397845102438,0,-0.61375,1.7962500000000001,0,10,1,2,2,0,Premium,Enterprise
VB218,13,1861,143.1538462,3,1,1.12,0.6111111111111112,0.5940523109996417,0.08900622344111865,1.0,0.0,0.0006015037593984963,0.08,1660.1248884924175,0.006981740064446832,1.1952400747163305,0.3739910869807363,0,-0.61375,1.7962500000000001,0,9,0,2,0,0,Premium,Free
IV219,17,1166,68.58823529,2,1,0.47,0.8333333333333334,0.3450376209243999,0.03864554495087685,0.5,0.0,0.0004027420736932305,0.02611111111111111,2475.583864118896,0.01456726649528706,-0.35159038224429345,-0.5046031887621888,0,-0.61375,1.7962500000000001,0,5,0,1,0,0,Standard,Free
IM220,19,1002,52.73684211,2,1,0.4,0.9444444444444444,0.2862773199570047,0.027939712787523212,0.5,0.0,0.0003988035892323031,0.02,2498.7531172069826,0.018943170488534396,-0.5181721237631297,-0.7119261545490085,0,-0.61375,1.7962500000000001,0,4,0,1,0,0,Standard,Free
QY221,7,1296,185.1428571,1,1,0.26,0.2777777777777778,0.39161590827660336,0.1173650748238352,0.0,0.0,0.00020046260601387818,0.0325,4965.51724137931,0.005397070161912105,-0.8513356068008026,-0.3402618134433683,0,-0.61375,1.7962500000000001,0,3,0,0,0,0,Basic,Free
VX222,14,2065,147.5,3,2,1.24,0.6666666666666666,0.6671443926907918,0.09194156121304575,1.0,0.5,0.0006001936108422072,0.08266666666666667,1663.9806607574537,0.006776379477250726,1.4808087744629068,0.6318806297887316,0,-0.61375,1.7962500000000001,0,10,0,2,1,0,Premium,Pro
JD223,11,1090,99.09090909,1,2,0.22,0.5,0.3178072375492655,0.059246668305027644,0.0,0.5,0.0002016498625114574,0.018333333333333333,4932.126696832579,0.01008249312557287,-0.9465251733829948,-0.6006796851024223,0,-0.61375,1.7962500000000001,0,2,0,0,1,0,Basic,Pro
WC224,11,698,63.45454545,3,1,0.42,0.5,0.1773557864564672,0.03517831521392866,1.0,0.0,0.0006008583690987124,0.034999999999999996,1657.957244655582,0.015736766809728183,-0.4705773404720337,-1.0962321399099426,0,-0.61375,1.7962500000000001,0,4,0,2,0,0,Premium,Free
TV225,10,2214,221.4,2,3,0.89,0.4444444444444444,0.720530275886779,0.14185269444202003,0.5,1.0,0.0004018058690744921,0.08090909090909092,2484.848484848485,0.004514672686230248,0.6479000668687249,0.8202411291926105,0,-0.61375,1.7962500000000001,0,8,0,1,2,0,Standard,Enterprise
RL226,15,2321,154.7333333,1,1,0.46,0.7222222222222222,0.7588677893228234,0.09682686381150145,0.0,0.0,0.00019810508182601207,0.02875,5034.70715835141,0.006459948320413436,-0.3753877738898414,0.9555067227242551,0,-0.61375,1.7962500000000001,0,5,0,0,0,0,Basic,Free
TE227,19,1518,79.89473684,1,3,0.3,0.9444444444444444,0.4711572912934432,0.046281814304268656,0.0,1.0,0.00019749835418038183,0.015,5043.189368770764,0.012508229098090849,-0.7561460402186103,-0.059617310975844,0,-0.61375,1.7962500000000001,0,3,0,0,2,0,Basic,Enterprise
AD228,3,2990,996.6666667,1,3,0.6,0.05555555555555555,0.9985668219276245,0.6654580786050308,0.0,1.0,0.00020060180541624874,0.15,4975.04159733777,0.0010030090270812437,-0.04222429085216872,1.801232723403416,0,-0.61375,1.7962500000000001,0,6,0,0,2,1,Basic,Enterprise
VO229,10,972,97.2,3,1,0.58,0.4444444444444444,0.2755284844141885,0.05796957201930548,1.0,0.0,0.0005960945529290853,0.05272727272727273,1672.9776247848538,0.010277492291880781,-0.08981907414326487,-0.7498510873148903,0,-0.61375,1.7962500000000001,0,6,0,2,0,0,Premium,Free
FT230,12,2248,187.3333333,1,3,0.45,0.5555555555555556,0.7327122895019706,0.11884449497881622,0.0,1.0,0.00020008892841262785,0.03461538461538462,4984.4789356984475,0.005335704757670075,-0.39918516553538946,0.8632227196606097,0,-0.61375,1.7962500000000001,0,5,0,0,2,0,Basic,Enterprise
NK231,14,1311,93.64285714,2,3,0.52,0.6666666666666666,0.3969903260480115,0.05556712234136293,0.5,1.0,0.0003963414634146342,0.034666666666666665,2516.314779270633,0.010670731707317074,-0.23260342401655307,-0.32129934706042745,0,-0.61375,1.7962500000000001,0,5,0,1,2,0,Standard,Enterprise
KN232,9,2529,281.0,3,2,1.52,0.3888888888888889,0.8333930490863489,0.1821057870055771,1.0,0.5,0.0006007905138339921,0.152,1662.7218934911243,0.0035573122529644267,2.1471357405382525,1.218452923234368,0,-0.61375,1.7962500000000001,0,10,1,2,1,0,Premium,Pro
RY233,12,1810,150.8333333,1,3,0.36,0.5555555555555556,0.5757792905768542,0.09419285272093311,0.0,1.0,0.0001987852015461071,0.02769230769230769,5013.850415512466,0.006626173384870237,-0.6133616903453221,0.3095187012787375,0,-0.61375,1.7962500000000001,0,4,0,0,2,0,Basic,Enterprise
EN234,9,2836,315.1111111,1,1,0.57,0.3888888888888889,0.943389466141168,0.20514400365916904,0.0,0.0,0.00020091646105040533,0.056999999999999995,4966.725043782838,0.003172365174480085,-0.11361646578881295,1.6065514018718903,0,-0.61375,1.7962500000000001,0,6,0,0,0,0,Basic,Free
CW235,11,1176,106.9090909,3,3,0.71,0.5,0.3486205661053386,0.06452697025262241,1.0,1.0,0.0006032285471537808,0.059166666666666666,1654.0084388185655,0.009345794392523364,0.21954701724885986,-0.49196154450689494,0,-0.61375,1.7962500000000001,0,7,0,2,2,0,Premium,Enterprise
NR236,4,826,206.5,3,1,0.5,0.1111111111111111,0.223217484772483,0.13178942130113078,1.0,0.0,0.0006045949214026602,0.1,1648.7025948103792,0.0048367593712212815,-0.2801982073076492,-0.934419093442181,0,-0.61375,1.7962500000000001,0,5,0,2,0,0,Premium,Free
QS237,7,1978,282.5714286,3,2,1.19,0.2777777777777778,0.6359727696166249,0.18316711017491974,1.0,0.5,0.0006013137948458817,0.14875,1660.7892527287995,0.0035371399696816574,1.3618218162351665,0.5218983247676747,0,-0.61375,1.7962500000000001,0,10,0,2,1,0,Premium,Pro
SH238,15,2452,163.4666667,1,3,0.49,0.7222222222222222,0.8058043711931208,0.10272524766617602,0.0,1.0,0.00019975540154912352,0.030625,4993.890020366599,0.006114961271911945,-0.3039955989531973,1.121112262468605,0,-0.61375,1.7962500000000001,0,5,0,0,2,0,Basic,Enterprise
XL239,9,1800,200.0,3,1,1.08,0.3888888888888889,0.5721963453959155,0.12739940281685022,1.0,0.0,0.0005996668517490284,0.10800000000000001,1665.1248843663275,0.004997223764575236,1.100050508134138,0.2968770570234436,0,-0.61375,1.7962500000000001,0,9,0,2,0,0,Premium,Free
GH240,6,1968,328.0,1,3,0.39,0.2222222222222222,0.6323898244356861,0.2138489975842211,0.0,1.0,0.00019807008633824277,0.055714285714285716,5033.248081841432,0.0030472320975114273,-0.5419695154086778,0.5092566805123809,0,-0.61375,1.7962500000000001,0,4,0,0,2,0,Basic,Enterprise
WI241,3,2094,698.0,2,1,0.84,0.05555555555555555,0.6775349337155141,0.4637423574586525,0.5,0.0,0.0004009546539379475,0.21,2489.8929845422117,0.001431980906921241,0.5289131086409846,0.6685413981290839,0,-0.61375,1.7962500000000001,0,8,0,1,0,0,Standard,Free
NF242,4,2773,693.25,3,1,1.66,0.1111111111111111,0.920816911501254,0.4605342670278321,1.0,0.0,0.0005984138428262437,0.33199999999999996,1669.4762191450934,0.0014419610670511895,2.4802992235759245,1.5269090430635388,0,-0.61375,1.7962500000000001,0,10,1,2,0,1,Premium,Free
AX243,11,2134,194.0,2,3,0.85,0.5,0.6918667144392691,0.1233470780621297,0.5,1.0,0.0003981264637002342,0.07083333333333333,2507.638072855464,0.005152224824355972,0.5527105002865327,0.7191079751502594,0,-0.61375,1.7962500000000001,0,8,0,1,2,0,Standard,Enterprise
MU244,4,2239,559.75,3,3,1.34,0.1111111111111111,0.7294876388391257,0.37037004123530076,1.0,1.0,0.0005982142857142858,0.268,1669.6495152870991,0.0017857142857142857,1.7187826909183876,0.8518452398308453,0,-0.61375,1.7962500000000001,0,10,0,2,2,0,Premium,Enterprise
HA245,16,942,58.875,1,3,0.19,0.7777777777777778,0.2647796488713723,0.03208534764852822,0.0,1.0,0.0002014846235418876,0.011176470588235295,4931.937172774869,0.016967126193001062,-1.0179173483196389,-0.7877760200807719,0,-0.61375,1.7962500000000001,0,2,0,0,2,0,Basic,Enterprise
XM246,13,2215,170.3846154,3,3,1.33,0.6111111111111112,0.7208885704048728,0.10739754346099212,1.0,1.0,0.0006001805054151625,0.095,1664.1622839969948,0.0058664259927797835,1.6949852992728396,0.8215052936181398,0,-0.61375,1.7962500000000001,0,10,0,2,2,0,Premium,Enterprise
DO247,9,1596,177.3333333,1,1,0.32,0.3888888888888889,0.4991042637047653,0.11209062038761537,0.0,0.0,0.00020037570444583595,0.032,4971.9626168224295,0.005635566687539136,-0.7085512569275142,0.03898751421544831,0,-0.61375,1.7962500000000001,0,3,0,0,0,0,Basic,Free
YM248,3,2031,677.0,1,1,0.41,0.05555555555555555,0.6549623790756002,0.44955922081713073,0.0,0.0,0.00020177165354330707,0.1025,4941.605839416059,0.0014763779527559055,-0.49437473211758176,0.5888990393207324,0,-0.61375,1.7962500000000001,0,4,0,0,0,0,Basic,Free
KH249,5,1079,215.8,1,1,0.22,0.16666666666666666,0.3138659978502329,0.13807052467094758,0.0,0.0,0.00020370370370370372,0.03666666666666667,4882.35294117647,0.004629629629629629,-0.9465251733829948,-0.6145854937832457,0,-0.61375,1.7962500000000001,0,2,0,0,0,0,Basic,Free
PG250,5,378,75.6,2,2,0.15,0.16666666666666666,0.0627015406664278,0.043381202902311636,0.5,0.5,0.00039577836411609497,0.024999999999999998,2503.311258278146,0.013192612137203167,-1.1131069149018311,-1.5007647560793471,0,-0.61375,1.7962500000000001,0,2,0,1,1,0,Standard,Pro
HO251,15,1776,118.4,3,2,1.07,0.7222222222222222,0.5635972769616625,0.07228778615265129,1.0,0.5,0.00060213843556556,0.066875,1658.2633053221289,0.008441193021947102,1.07625311648859,0.2665371108107383,0,-0.61375,1.7962500000000001,0,9,0,2,1,0,Premium,Pro
JN252,11,612,55.63636364,1,2,0.12,0.5,0.14654245790039414,0.029898013266333894,0.0,0.5,0.00019575856443719412,0.01,5057.851239669421,0.01794453507340946,-1.1844990898384753,-1.2049502805054702,0,-0.61375,1.7962500000000001,0,1,0,0,1,0,Basic,Pro
MI253,12,1445,120.4166667,1,1,0.29,0.5555555555555556,0.44500179147259045,0.07364981755105636,0.0,0.0,0.00020055325034578145,0.022307692307692306,4965.6357388316155,0.008298755186721992,-0.7799434318641584,-0.15190131403948937,0,-0.61375,1.7962500000000001,0,3,0,0,0,0,Basic,Free
YG254,15,1872,124.8,2,3,0.75,0.7222222222222222,0.5979935506986743,0.07661026589101982,0.5,1.0,0.000400427122263748,0.046875,2492.676431424767,0.00800854244527496,0.31473658383105213,0.3878968956615596,0,-0.61375,1.7962500000000001,0,7,0,1,2,0,Standard,Enterprise
YR255,2,1444,722.0,2,3,0.58,0.0,0.4446434969544966,0.47995165647753457,0.5,1.0,0.0004013840830449827,0.19333333333333333,2485.370051635112,0.001384083044982699,-0.08981907414326487,-0.15316547846501877,0,-0.61375,1.7962500000000001,0,6,0,1,2,0,Standard,Enterprise
VK256,13,2547,195.9230769,2,1,1.02,0.6111111111111112,0.8398423504120387,0.12464590008331325,0.5,0.0,0.00040031397174254316,0.07285714285714286,2494.6131243878554,0.00510204081632653,0.9572661582608497,1.2412078828938968,0,-0.61375,1.7962500000000001,0,9,0,1,0,0,Standard,Free
JP257,2,470,235.0,2,2,0.19,0.0,0.09566463633106413,0.1510379638860532,0.5,0.5,0.0004033970276008493,0.06333333333333334,2460.7329842931936,0.004246284501061571,-1.0179173483196389,-1.3844616289306433,0,-0.61375,1.7962500000000001,0,2,0,1,1,0,Standard,Pro
YP258,10,844,84.4,1,1,0.17,0.4444444444444444,0.2296667860981727,0.04932461254256839,0.0,0.0,0.00020118343195266273,0.015454545454545455,4935.672514619882,0.011834319526627219,-1.065512131610735,-0.911664133782652,0,-0.61375,1.7962500000000001,0,2,0,0,0,0,Basic,Free
FB259,12,2846,237.1666667,1,1,0.57,0.5555555555555556,0.9469724113221067,0.1525013034033263,0.0,0.0,0.00020021074815595362,0.04384615384615384,4984.238178633976,0.004214963119072708,-0.11361646578881295,1.6191930461271842,0,-0.61375,1.7962500000000001,0,6,0,0,0,0,Basic,Free
ZP260,14,2526,180.4285714,1,1,0.51,0.6666666666666666,0.8323181655320674,0.11418110538334605,0.0,0.0,0.00020182034032449546,0.034,4943.248532289628,0.00554016620498615,-0.25640081566210116,1.2146604299577797,0,-0.61375,1.7962500000000001,0,5,0,0,0,0,Basic,Free
DT261,20,1380,69.0,3,1,0.83,1.0,0.4217126477964887,0.038923645672119075,1.0,0.0,0.0006010137581462708,0.039523809523809524,1660.649819494585,0.01448225923244026,0.5051157169954364,-0.23407200169889963,0,-0.61375,1.7962500000000001,0,8,0,2,0,0,Premium,Free
IU262,5,1736,347.2,1,2,0.35,0.16666666666666666,0.5492654962379075,0.22681643679932673,0.0,0.5,0.00020149683362118595,0.05833333333333333,4945.868945868946,0.0028785261945883708,-0.6371590819908701,0.2159705337895627,0,-0.61375,1.7962500000000001,0,4,0,0,1,0,Basic,Pro
IX263,2,2267,1133.5,3,1,1.36,0.0,0.7395198853457542,0.7578735959054496,1.0,0.0,0.0005996472663139331,0.45333333333333337,1665.686994856723,0.0008818342151675485,1.7663774742094838,0.8872418437456681,0,-0.61375,1.7962500000000001,0,10,0,2,0,1,Premium,Free
MP264,10,523,52.3,1,3,0.1,0.4444444444444444,0.11465424579003941,0.027644675104813655,0.0,1.0,0.00019083969465648855,0.009090909090909092,5178.217821782177,0.019083969465648856,-1.2320938731295714,-1.3174609143775857,0,-0.61375,1.7962500000000001,0,1,0,0,2,0,Basic,Enterprise
LX265,10,1426,142.6,2,2,0.57,0.4444444444444444,0.4381941956288069,0.08863216266335733,0.5,0.5,0.0003994393833216538,0.05181818181818181,2497.3730297723296,0.00700770847932726,-0.11361646578881295,-0.17592043812454775,0,-0.61375,1.7962500000000001,0,6,0,1,1,0,Standard,Pro
DE266,5,1714,342.8,2,1,0.69,0.16666666666666666,0.5413830168398424,0.22384473197919835,0.5,0.0,0.00040233236151603497,0.11499999999999999,2480.4630969609266,0.0029154518950437317,0.1719522339577637,0.18815891642791618,0,-0.61375,1.7962500000000001,0,7,0,1,0,0,Standard,Free
AL267,13,2805,215.7692308,3,3,1.68,0.6111111111111112,0.932282336080258,0.1380497435391404,1.0,1.0,0.0005987170349251603,0.12,1668.6496133254018,0.004632929436920884,2.527894006867021,1.5673623046804792,0,-0.61375,1.7962500000000001,0,10,1,2,2,0,Premium,Enterprise
HJ268,17,991,58.29411765,1,3,0.2,0.8333333333333334,0.2823360802579721,0.031693026994114006,0.0,1.0,0.00020161290322580645,0.011111111111111112,4930.348258706467,0.017137096774193547,-0.9941199566740908,-0.7258319632298318,0,-0.61375,1.7962500000000001,0,2,0,0,2,0,Basic,Enterprise
TJ269,16,613,38.3125,1,1,0.12,0.7777777777777778,0.146900752418488,0.018197693020371466,0.0,0.0,0.00019543973941368078,0.007058823529411764,5066.115702479339,0.026058631921824105,-1.1844990898384753,-1.2036861160799408,0,-0.61375,1.7962500000000001,0,1,0,0,0,0,Basic,Free
MF270,17,1825,107.3529412,1,2,0.37,0.8333333333333334,0.5811537083482623,0.06482674117896911,0.0,0.5,0.00020262869660460023,0.020555555555555556,4919.1374663072775,0.009309967141292442,-0.5895642986997739,0.32848116766167834,0,-0.61375,1.7962500000000001,0,4,0,0,1,0,Basic,Pro
AJ271,9,1867,207.4444444,3,3,1.12,0.3888888888888889,0.5962020781082049,0.13242728720472696,1.0,1.0,0.0005995717344753747,0.11200000000000002,1665.4772524531668,0.004817987152034261,1.1952400747163305,0.38157607353391265,0,-0.61375,1.7962500000000001,0,9,0,2,2,0,Premium,Enterprise
AA272,18,1489,82.72222222,2,3,0.6,0.8888888888888888,0.4607667502687209,0.048191462470766055,0.5,1.0,0.00040268456375838925,0.031578947368421054,2477.5374376039936,0.012080536912751677,-0.04222429085216872,-0.09627807931619628,0,-0.61375,1.7962500000000001,0,6,0,1,2,0,Standard,Enterprise
KZ273,20,1066,53.3,3,3,0.64,1.0,0.30920816911501253,0.02832006256393374,1.0,1.0,0.0005998125585754451,0.030476190476190476,1663.0265210608425,0.01874414245548266,0.05296527573002358,-0.6310196313151277,0,-0.61375,1.7962500000000001,0,7,0,2,2,0,Premium,Enterprise
MC274,10,806,80.6,2,1,0.32,0.4444444444444444,0.2160515944106055,0.046758140197912065,0.5,0.0,0.00039653035935563816,0.02909090909090909,2510.903426791277,0.012391573729863693,-0.7085512569275142,-0.9597023819527687,0,-0.61375,1.7962500000000001,0,3,0,1,0,0,Standard,Free
AD275,13,440,33.84615385,2,1,0.18,0.6111111111111112,0.08491580078824794,0.015181178842572193,0.5,0.0,0.0004081632653061224,0.012857142857142857,2430.939226519337,0.02947845804988662,-1.041714739965187,-1.422386561696525,0,-0.61375,1.7962500000000001,0,2,0,1,0,0,Standard,Free
VC276,3,1330,443.3333333,3,2,0.8,0.05555555555555555,0.40379792189179503,0.291743684513558,1.0,0.5,0.0006010518407212623,0.2,1660.4244694132333,0.002253944402704733,0.43372354205879254,-0.29728022297536905,0,-0.61375,1.7962500000000001,0,7,0,2,1,0,Premium,Pro
ID277,12,1186,98.83333333,1,3,0.24,0.5555555555555556,0.3522035112862773,0.05907270486695033,0.0,1.0,0.00020219039595619208,0.01846153846153846,4921.161825726142,0.010109519797809604,-0.8989303900918987,-0.47931990025160104,0,-0.61375,1.7962500000000001,0,2,0,0,2,0,Basic,Enterprise
UW278,14,2853,203.7857143,2,1,1.14,0.6666666666666666,0.9494804729487639,0.12995622677888177,0.5,0.0,0.0003994393833216538,0.076,2500.4382120946543,0.004905395935529082,1.242834858007426,1.6280421971058898,0,-0.61375,1.7962500000000001,0,9,0,1,0,0,Standard,Free
TA279,6,2914,485.6666667,2,3,1.17,0.2222222222222222,0.9713364385524902,0.3203350869946674,0.5,1.0,0.0004013722126929674,0.16714285714285712,2488.4713919726732,0.002058319039451115,1.3142270329440704,1.7051562270631826,0,-0.61375,1.7962500000000001,0,9,0,1,2,0,Standard,Enterprise
RI280,7,711,101.5714286,1,3,0.14,0.2777777777777778,0.18201361519168757,0.060921980074184354,0.0,1.0,0.0001966292134831461,0.0175,5042.553191489361,0.009831460674157303,-1.1369043065473792,-1.0797980023780607,0,-0.61375,1.7962500000000001,0,1,0,0,2,0,Basic,Enterprise
